,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
90,0.318,0.0467,8,-31.165,1,0.0433,0.994,0.903,0.149,0.192,129.639,audio_features,5s7zxh0kv1ciAynECJtHVZ,spotify:track:5s7zxh0kv1ciAynECJtHVZ,https://api.spotify.com/v1/tracks/5s7zxh0kv1ciAynECJtHVZ,https://api.spotify.com/v1/audio-analysis/5s7zxh0kv1ciAynECJtHVZ,214000,4,calm
91,0.517,0.0526,1,-24.833,1,0.0331,0.988,0.942,0.107,0.248,70.087,audio_features,1at46An3uytKsd32hqQkpw,spotify:track:1at46An3uytKsd32hqQkpw,https://api.spotify.com/v1/tracks/1at46An3uytKsd32hqQkpw,https://api.spotify.com/v1/audio-analysis/1at46An3uytKsd32hqQkpw,172582,4,calm
92,0.461,0.0113,10,-26.282,1,0.0384,0.994,0.897,0.121,0.046,59.89,audio_features,4zUEpKgqktHnXBsVraFPK8,spotify:track:4zUEpKgqktHnXBsVraFPK8,https://api.spotify.com/v1/tracks/4zUEpKgqktHnXBsVraFPK8,https://api.spotify.com/v1/audio-analysis/4zUEpKgqktHnXBsVraFPK8,178564,4,calm
93,0.341,0.0339,0,-27.702,0,0.0381,0.978,0.914,0.104,0.152,87.291,audio_features,1s8esXu1jTNJ49RwotQLSc,spotify:track:1s8esXu1jTNJ49RwotQLSc,https://api.spotify.com/v1/tracks/1s8esXu1jTNJ49RwotQLSc,https://api.spotify.com/v1/audio-analysis/1s8esXu1jTNJ49RwotQLSc,121857,4,calm
94,0.427,0.00521,0,-29.159,1,0.0434,0.995,0.937,0.109,0.267,47.719,audio_features,3nyasiaSCFSEfxEEYg4jpx,spotify:track:3nyasiaSCFSEfxEEYg4jpx,https://api.spotify.com/v1/tracks/3nyasiaSCFSEfxEEYg4jpx,https://api.spotify.com/v1/audio-analysis/3nyasiaSCFSEfxEEYg4jpx,161250,4,calm
95,0.424,0.101,8,-29.131,1,0.0352,0.994,0.923,0.106,0.263,93.428,audio_features,5zoMbgXYkKymbUeCWP6p3o,spotify:track:5zoMbgXYkKymbUeCWP6p3o,https://api.spotify.com/v1/tracks/5zoMbgXYkKymbUeCWP6p3o,https://api.spotify.com/v1/audio-analysis/5zoMbgXYkKymbUeCWP6p3o,227000,4,calm
96,0.392,0.01,3,-31.828,0,0.0424,0.99,0.326,0.0859,0.227,93.517,audio_features,4Be9pGAhN2aR1PTefJJX51,spotify:track:4Be9pGAhN2aR1PTefJJX51,https://api.spotify.com/v1/tracks/4Be9pGAhN2aR1PTefJJX51,https://api.spotify.com/v1/audio-analysis/4Be9pGAhN2aR1PTefJJX51,172322,4,calm
97,0.522,0.00941,1,-32.631,1,0.055,0.992,0.91,0.0999,0.184,112.488,audio_features,2Q5J3fYP2cPXDQwCsS0OkT,spotify:track:2Q5J3fYP2cPXDQwCsS0OkT,https://api.spotify.com/v1/tracks/2Q5J3fYP2cPXDQwCsS0OkT,https://api.spotify.com/v1/audio-analysis/2Q5J3fYP2cPXDQwCsS0OkT,116000,3,calm
98,0.34,0.0401,9,-25.993,0,0.0342,0.992,0.928,0.106,0.109,84.217,audio_features,48v3esP9iVCc7HBX0zGKpk,spotify:track:48v3esP9iVCc7HBX0zGKpk,https://api.spotify.com/v1/tracks/48v3esP9iVCc7HBX0zGKpk,https://api.spotify.com/v1/audio-analysis/48v3esP9iVCc7HBX0zGKpk,212912,1,calm
99,0.478,0.00264,2,-30.181,1,0.0402,0.992,0.95,0.104,0.263,91.259,audio_features,1u1aXnuFIFr5rm3Z1h7NWK,spotify:track:1u1aXnuFIFr5rm3Z1h7NWK,https://api.spotify.com/v1/tracks/1u1aXnuFIFr5rm3Z1h7NWK,https://api.spotify.com/v1/audio-analysis/1u1aXnuFIFr5rm3Z1h7NWK,135969,1,calm
