,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
37,0.677,0.633,7,-7.831,1,0.0771,0.0314,0.0,0.112,0.409,89.934,audio_features,5NU40QTlXrDUJzDBdv79bg,spotify:track:5NU40QTlXrDUJzDBdv79bg,https://api.spotify.com/v1/tracks/5NU40QTlXrDUJzDBdv79bg,https://api.spotify.com/v1/audio-analysis/5NU40QTlXrDUJzDBdv79bg,187239,4,sad
38,0.66,0.42,11,-7.706,0,0.0399,0.539,2.75e-06,0.102,0.15,99.045,audio_features,3ExAXzgV1cbwQHLcxGwLx4,spotify:track:3ExAXzgV1cbwQHLcxGwLx4,https://api.spotify.com/v1/tracks/3ExAXzgV1cbwQHLcxGwLx4,https://api.spotify.com/v1/audio-analysis/3ExAXzgV1cbwQHLcxGwLx4,178806,4,sad
39,0.292,0.678,10,-5.595,1,0.0724,0.192,0.0,0.146,0.365,87.436,audio_features,0tjfognbowyFM3RHTdxjPK,spotify:track:0tjfognbowyFM3RHTdxjPK,https://api.spotify.com/v1/tracks/0tjfognbowyFM3RHTdxjPK,https://api.spotify.com/v1/audio-analysis/0tjfognbowyFM3RHTdxjPK,220403,4,sad
40,0.543,0.432,2,-11.823,1,0.447,0.165,0.0,0.218,0.162,189.84,audio_features,0rdE01utHXxJuJ9Zbsmf82,spotify:track:0rdE01utHXxJuJ9Zbsmf82,https://api.spotify.com/v1/tracks/0rdE01utHXxJuJ9Zbsmf82,https://api.spotify.com/v1/audio-analysis/0rdE01utHXxJuJ9Zbsmf82,126333,4,sad
41,0.414,0.501,9,-5.927,1,0.0474,0.234,0.0,0.116,0.146,84.752,audio_features,286KbUJbu5B3085uQfNuDi,spotify:track:286KbUJbu5B3085uQfNuDi,https://api.spotify.com/v1/tracks/286KbUJbu5B3085uQfNuDi,https://api.spotify.com/v1/audio-analysis/286KbUJbu5B3085uQfNuDi,203628,1,sad
42,0.81,0.305,8,-6.165,0,0.0902,0.28,0.000116,0.203,0.732,120.013,audio_features,2y8iBf0QRqCKFtePi9Rl2H,spotify:track:2y8iBf0QRqCKFtePi9Rl2H,https://api.spotify.com/v1/tracks/2y8iBf0QRqCKFtePi9Rl2H,https://api.spotify.com/v1/audio-analysis/2y8iBf0QRqCKFtePi9Rl2H,171908,4,sad
43,0.794,0.378,1,-7.935,1,0.03,0.22,1.79e-06,0.0852,0.541,99.99,audio_features,36GbZPJbjuxw4BahR1gPdM,spotify:track:36GbZPJbjuxw4BahR1gPdM,https://api.spotify.com/v1/tracks/36GbZPJbjuxw4BahR1gPdM,https://api.spotify.com/v1/audio-analysis/36GbZPJbjuxw4BahR1gPdM,195800,4,sad
44,0.647,0.67,5,-4.133,1,0.0551,0.109,0.0,0.227,0.358,151.934,audio_features,586bDV7NhZOAfjMdER1cYc,spotify:track:586bDV7NhZOAfjMdER1cYc,https://api.spotify.com/v1/tracks/586bDV7NhZOAfjMdER1cYc,https://api.spotify.com/v1/audio-analysis/586bDV7NhZOAfjMdER1cYc,170547,4,sad
45,0.684,0.803,8,-3.849,0,0.0882,0.276,0.0,0.128,0.531,98.985,audio_features,5Wdf9bRdfnYRCgfahgpNHM,spotify:track:5Wdf9bRdfnYRCgfahgpNHM,https://api.spotify.com/v1/tracks/5Wdf9bRdfnYRCgfahgpNHM,https://api.spotify.com/v1/audio-analysis/5Wdf9bRdfnYRCgfahgpNHM,216547,4,sad
46,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,audio_features,6kls8cSlUyHW2BUOkDJIZE,spotify:track:6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/tracks/6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/audio-analysis/6kls8cSlUyHW2BUOkDJIZE,186223,4,sad
47,0.746,0.529,8,-6.378,1,0.0338,0.201,9.65e-06,0.127,0.719,104.023,audio_features,1e6McS5TlhjM3NRJMLfYPr,spotify:track:1e6McS5TlhjM3NRJMLfYPr,https://api.spotify.com/v1/tracks/1e6McS5TlhjM3NRJMLfYPr,https://api.spotify.com/v1/audio-analysis/1e6McS5TlhjM3NRJMLfYPr,176539,4,sad
48,0.56,0.394,10,-9.699,1,0.196,0.1,0.0,0.095,0.318,180.121,audio_features,65q2ChWzUOjkgQNIg8jNhW,spotify:track:65q2ChWzUOjkgQNIg8jNhW,https://api.spotify.com/v1/tracks/65q2ChWzUOjkgQNIg8jNhW,https://api.spotify.com/v1/audio-analysis/65q2ChWzUOjkgQNIg8jNhW,220178,4,sad
49,0.556,0.276,0,-9.603,1,0.0269,0.0862,6.89e-06,0.0999,0.216,75.02,audio_features,3FpEXAupLwCHwzeUBxF99S,spotify:track:3FpEXAupLwCHwzeUBxF99S,https://api.spotify.com/v1/tracks/3FpEXAupLwCHwzeUBxF99S,https://api.spotify.com/v1/audio-analysis/3FpEXAupLwCHwzeUBxF99S,227068,4,sad
