,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
40,0.499,0.82,2,-6.163,0,0.0301,0.0495,0.0,0.345,0.593,144.949,audio_features,3oOO9PWp1izU4AxZ4SWqzH,spotify:track:3oOO9PWp1izU4AxZ4SWqzH,https://api.spotify.com/v1/tracks/3oOO9PWp1izU4AxZ4SWqzH,https://api.spotify.com/v1/audio-analysis/3oOO9PWp1izU4AxZ4SWqzH,265400,4,sad
41,0.574,0.721,8,-4.312,0,0.0335,0.0254,0.0,0.0952,0.159,120.033,audio_features,0x7663BmBYv7m1ejUzXHfd,spotify:track:0x7663BmBYv7m1ejUzXHfd,https://api.spotify.com/v1/tracks/0x7663BmBYv7m1ejUzXHfd,https://api.spotify.com/v1/audio-analysis/0x7663BmBYv7m1ejUzXHfd,220800,4,sad
42,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4,sad
43,0.302,0.401,5,-7.937,1,0.0293,0.157,0.0,0.0859,0.243,142.984,audio_features,0tg75mC9YoaQpTTH8UW2kN,spotify:track:0tg75mC9YoaQpTTH8UW2kN,https://api.spotify.com/v1/tracks/0tg75mC9YoaQpTTH8UW2kN,https://api.spotify.com/v1/audio-analysis/0tg75mC9YoaQpTTH8UW2kN,252907,4,sad
44,0.566,0.363,2,-7.259,1,0.0285,0.482,0.0,0.292,0.0609,123.864,audio_features,60mOfkGcqyS9UaRQsZ6e2C,spotify:track:60mOfkGcqyS9UaRQsZ6e2C,https://api.spotify.com/v1/tracks/60mOfkGcqyS9UaRQsZ6e2C,https://api.spotify.com/v1/audio-analysis/60mOfkGcqyS9UaRQsZ6e2C,249680,4,sad
45,0.484,0.293,0,-16.544,1,0.0311,0.337,0.00627,0.146,0.562,165.008,audio_features,3uliGwmB52ZA7brgpZMzyH,spotify:track:3uliGwmB52ZA7brgpZMzyH,https://api.spotify.com/v1/tracks/3uliGwmB52ZA7brgpZMzyH,https://api.spotify.com/v1/audio-analysis/3uliGwmB52ZA7brgpZMzyH,155413,4,sad
46,0.46,0.796,9,-4.324,1,0.0341,0.00141,0.0284,0.0991,0.558,172.414,audio_features,3NkEYwgX2UWPL01gfJ9l95,spotify:track:3NkEYwgX2UWPL01gfJ9l95,https://api.spotify.com/v1/tracks/3NkEYwgX2UWPL01gfJ9l95,https://api.spotify.com/v1/audio-analysis/3NkEYwgX2UWPL01gfJ9l95,288120,4,sad
47,0.346,0.139,0,-15.326,1,0.0321,0.913,7.73e-05,0.0934,0.116,136.168,audio_features,5GZEeowhvSieFDiR8fQ2im,spotify:track:5GZEeowhvSieFDiR8fQ2im,https://api.spotify.com/v1/tracks/5GZEeowhvSieFDiR8fQ2im,https://api.spotify.com/v1/audio-analysis/5GZEeowhvSieFDiR8fQ2im,217947,4,sad
48,0.496,0.821,5,-5.155,1,0.112,0.158,0.246,0.13,0.549,110.977,audio_features,1yK9LISg5uBOOW5bT2Wm0i,spotify:track:1yK9LISg5uBOOW5bT2Wm0i,https://api.spotify.com/v1/tracks/1yK9LISg5uBOOW5bT2Wm0i,https://api.spotify.com/v1/audio-analysis/1yK9LISg5uBOOW5bT2Wm0i,249013,5,sad
49,0.311,0.262,6,-10.446,1,0.034,0.888,0.00014,0.0806,0.119,116.004,audio_features,5LyvRSJnjO9aDCIQtoBg2b,spotify:track:5LyvRSJnjO9aDCIQtoBg2b,https://api.spotify.com/v1/tracks/5LyvRSJnjO9aDCIQtoBg2b,https://api.spotify.com/v1/audio-analysis/5LyvRSJnjO9aDCIQtoBg2b,339227,4,sad
50,0.649,0.718,7,-4.984,0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,audio_features,4CTX9iU2a0Q9vM2T4YMUQL,spotify:track:4CTX9iU2a0Q9vM2T4YMUQL,https://api.spotify.com/v1/tracks/4CTX9iU2a0Q9vM2T4YMUQL,https://api.spotify.com/v1/audio-analysis/4CTX9iU2a0Q9vM2T4YMUQL,249293,4,sad
51,0.287,0.481,11,-7.514,1,0.03,0.418,9.1e-05,0.108,0.356,80.253,audio_features,38YYNmHmOeOGpT7GDF77iu,spotify:track:38YYNmHmOeOGpT7GDF77iu,https://api.spotify.com/v1/tracks/38YYNmHmOeOGpT7GDF77iu,https://api.spotify.com/v1/audio-analysis/38YYNmHmOeOGpT7GDF77iu,270627,4,sad
52,0.542,0.124,0,-19.375,1,0.0341,0.84,0.0878,0.101,0.264,79.258,audio_features,2IR01O6kw4IB68hcV9FWYN,spotify:track:2IR01O6kw4IB68hcV9FWYN,https://api.spotify.com/v1/tracks/2IR01O6kw4IB68hcV9FWYN,https://api.spotify.com/v1/audio-analysis/2IR01O6kw4IB68hcV9FWYN,328560,4,sad
53,0.41,0.657,1,-7.974,0,0.0956,0.674,0.0,0.128,0.43,164.668,audio_features,2ckMlwtwPdQk3pjz128CI6,spotify:track:2ckMlwtwPdQk3pjz128CI6,https://api.spotify.com/v1/tracks/2ckMlwtwPdQk3pjz128CI6,https://api.spotify.com/v1/audio-analysis/2ckMlwtwPdQk3pjz128CI6,254827,4,sad
54,0.512,0.463,4,-7.819,0,0.0285,0.0396,0.0,0.305,0.24,134.011,audio_features,0KR7jNki49r2qg7o8D2zIB,spotify:track:0KR7jNki49r2qg7o8D2zIB,https://api.spotify.com/v1/tracks/0KR7jNki49r2qg7o8D2zIB,https://api.spotify.com/v1/audio-analysis/0KR7jNki49r2qg7o8D2zIB,194200,3,sad
55,0.514,0.817,7,-6.489,1,0.05,0.0118,8.25e-06,0.346,0.734,186.765,audio_features,0WHOPmOuQKuu05k4g3UTvk,spotify:track:0WHOPmOuQKuu05k4g3UTvk,https://api.spotify.com/v1/tracks/0WHOPmOuQKuu05k4g3UTvk,https://api.spotify.com/v1/audio-analysis/0WHOPmOuQKuu05k4g3UTvk,280813,4,sad
56,0.542,0.187,7,-13.531,1,0.0439,0.6,0.0002,0.111,0.0569,115.084,audio_features,62pFpiU3Ipcxlwv7rcG3a1,spotify:track:62pFpiU3Ipcxlwv7rcG3a1,https://api.spotify.com/v1/tracks/62pFpiU3Ipcxlwv7rcG3a1,https://api.spotify.com/v1/audio-analysis/62pFpiU3Ipcxlwv7rcG3a1,175320,3,sad
57,0.601,0.124,2,-18.301,1,0.083,0.802,3e-05,0.0565,0.314,103.63,audio_features,4PMvRfhHAx5j6Bb3XsFLoq,spotify:track:4PMvRfhHAx5j6Bb3XsFLoq,https://api.spotify.com/v1/tracks/4PMvRfhHAx5j6Bb3XsFLoq,https://api.spotify.com/v1/audio-analysis/4PMvRfhHAx5j6Bb3XsFLoq,271667,4,sad
58,0.463,0.314,11,-14.413,1,0.0347,0.358,0.428,0.0636,0.181,161.988,audio_features,0WbZypwIMdoNIHgAK3Ldb2,spotify:track:0WbZypwIMdoNIHgAK3Ldb2,https://api.spotify.com/v1/tracks/0WbZypwIMdoNIHgAK3Ldb2,https://api.spotify.com/v1/audio-analysis/0WbZypwIMdoNIHgAK3Ldb2,191667,4,sad
59,0.65,0.494,9,-7.021,0,0.0538,0.0232,0.0,0.104,0.114,111.68,audio_features,2IRrmMVmjvWQjJGY8LNuk5,spotify:track:2IRrmMVmjvWQjJGY8LNuk5,https://api.spotify.com/v1/tracks/2IRrmMVmjvWQjJGY8LNuk5,https://api.spotify.com/v1/audio-analysis/2IRrmMVmjvWQjJGY8LNuk5,293227,4,sad
60,0.713,0.295,7,-12.738,0,0.0311,0.694,0.0145,0.099,0.0756,95.828,audio_features,7cxAyJ1UcrkejC7fTTZcUV,spotify:track:7cxAyJ1UcrkejC7fTTZcUV,https://api.spotify.com/v1/tracks/7cxAyJ1UcrkejC7fTTZcUV,https://api.spotify.com/v1/audio-analysis/7cxAyJ1UcrkejC7fTTZcUV,193200,4,sad
61,0.345,0.0581,3,-17.217,1,0.0374,0.976,0.000366,0.103,0.304,174.117,audio_features,3JOVTQ5h8HGFnDdp4VT3MP,spotify:track:3JOVTQ5h8HGFnDdp4VT3MP,https://api.spotify.com/v1/tracks/3JOVTQ5h8HGFnDdp4VT3MP,https://api.spotify.com/v1/audio-analysis/3JOVTQ5h8HGFnDdp4VT3MP,189507,4,sad
62,0.536,0.4,9,-7.717,0,0.0263,0.666,0.000906,0.0841,0.146,90.32,audio_features,1med9ijNdCwxnyS8vBpfhR,spotify:track:1med9ijNdCwxnyS8vBpfhR,https://api.spotify.com/v1/tracks/1med9ijNdCwxnyS8vBpfhR,https://api.spotify.com/v1/audio-analysis/1med9ijNdCwxnyS8vBpfhR,218533,4,sad
63,0.612,0.579,1,-6.417,0,0.0553,0.285,0.0,0.0556,0.716,86.31,audio_features,0CmXXEwul09Kf8X68lPA5l,spotify:track:0CmXXEwul09Kf8X68lPA5l,https://api.spotify.com/v1/tracks/0CmXXEwul09Kf8X68lPA5l,https://api.spotify.com/v1/audio-analysis/0CmXXEwul09Kf8X68lPA5l,284667,4,sad
64,0.721,0.836,8,-3.972,0,0.206,0.112,0.0,0.235,0.508,126.279,audio_features,3VEZvzr84WVnoorZ4tlBSw,spotify:track:3VEZvzr84WVnoorZ4tlBSw,https://api.spotify.com/v1/tracks/3VEZvzr84WVnoorZ4tlBSw,https://api.spotify.com/v1/audio-analysis/3VEZvzr84WVnoorZ4tlBSw,244053,4,sad
65,0.798,0.48,0,-5.564,1,0.0276,0.247,0.0,0.237,0.643,108.241,audio_features,5S0cvScXb33JVpjTiY9Ivi,spotify:track:5S0cvScXb33JVpjTiY9Ivi,https://api.spotify.com/v1/tracks/5S0cvScXb33JVpjTiY9Ivi,https://api.spotify.com/v1/audio-analysis/5S0cvScXb33JVpjTiY9Ivi,255600,4,sad
66,0.652,0.133,6,-12.612,1,0.0324,0.924,0.00156,0.0845,0.257,130.935,audio_features,1YZBmsCYf8gKSCwYKu6l5U,spotify:track:1YZBmsCYf8gKSCwYKu6l5U,https://api.spotify.com/v1/tracks/1YZBmsCYf8gKSCwYKu6l5U,https://api.spotify.com/v1/audio-analysis/1YZBmsCYf8gKSCwYKu6l5U,208973,3,sad
67,0.736,0.666,1,-4.929,1,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,audio_features,3lqT89gv8p3PYwXtr3ODjv,spotify:track:3lqT89gv8p3PYwXtr3ODjv,https://api.spotify.com/v1/tracks/3lqT89gv8p3PYwXtr3ODjv,https://api.spotify.com/v1/audio-analysis/3lqT89gv8p3PYwXtr3ODjv,226760,4,sad
